Species,Area,Units,Country,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006
SAN,27.3.a,TLW,DK,2172 ,11679 ,2489,6490,552,8337,37007,649.73,3320.76,8578.54,15853.9,1695.32,489.64,9284.6,7322.3,12526,22279,4844
SAN,27.3.a.20,TLW,DK,2046 ,11637 ,2356,6313,449,8312,37007,531.39,0,0,0,0,0,0,0,0,0,0
SAN,27.3.a.21,TLW,DK,126 ,42 ,133,177,103,25,0,118.34,0,0,0,0,0,0,0,0,0,0
SAN,27.3.a_NK,TLW,DK,0,0,0,0,0,0,0,0,3320.76,8578.54,15853.9,1695.32,489.64,9284.6,7322.3,12526,22279,4844
SAN,27.3.b.23,TLW,DK,0 ,0 ,0,0,0,0,0,0,0,0,0,0,457.67,0,0,0,0,0
SAN,27.3.c.22,TLW,DK,0 ,0 ,0,39,0,1,10,0.14,0.26,51.88,604.4,3.44,5.95,0,0,0,0,0
SAN,27.3.d,TLW,DK,148 ,520 ,93,587,62,519,291,901.49,2750.85,2397.94,2790.66,2239.33,1443.22,597.4,348,33,5,67
SAN,27.3.d.24,TLW,DK,148 ,520 ,93,587,62,519,241,853.43,2538.16,2397.94,2790.66,2239.33,1443.22,597.4,345.5,33,1,55
SAN,27.3.d.25,TLW,DK,0 ,0 ,0,0,0,0,50,48.06,212.69,0,0,0,0,0,2.5,0,4,12
SAN,27.4.a,TLW,DK,0 ,0 ,0,0,0,0,2,530.59,68.08,0,42.03,0,0,57.9,0,958,1873,0
SAN,27.4.b,TLW,DK,116017 ,61014 ,67021,162460,91230,167189,316663,27235.18,158031,147962.74,187114.64,50064.15,274459.51,282275.5,297313.1,240689,142309,241257
SAN,27.4.c,TLW,DK,0 ,0 ,0,206,1951,94,197,2.58,5078.89,0,5675.09,0,5628.87,300.4,577.1,1439,804,10595
SAN,27.6.a,TLW,DK,0 ,0 ,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27,TLW,ES,5.66 ,3.97 ,9.73,27.51,56.37,102.97,80.94,71.6,307.48,145.93,64.29,176.54,141.89,95.3,152.5,157,478.3,347.4
SAN,27.8,TLW,ES,2.23 ,2.28 ,4.19,10.21,9.07,56.89,38.55,30.54,277.97,60.1,26.86,135.05,115.05,27,79.1,99,458.1,154.4
SAN,27.9,TLW,ES,3.43 ,1.69 ,5.54,17.3,47.3,46.08,42.39,41.06,29.51,85.83,37.43,41.49,26.84,68.3,73.4,58,20.2,193
SAN,27.8.a,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0
SAN,27.8.b,TLW,ES,0 ,0 ,0,1.25,4.57,1.17,3.7,0.94,0.42,9.16,0,0.15,0,0,1.2,15,0,0.8
SAN,27.8.c,TLW,ES,2.23 ,2.28 ,4.19,8.96,4.5,55.72,34.85,29.6,277.55,50.94,26.42,134.9,115.05,27,77.9,84,446.4,153.6
SAN,27.8.d,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0
SAN,27.8.d_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0
SAN,27.9.a,TLW,ES,3.43 ,1.69 ,5.54,17.3,47.3,46.08,42.39,41.06,29.51,85.83,37.43,41.49,26.84,68.3,73.4,58,20.2,193
SAN,27,TLW,FO,0,0,1.245,0,0,0,0,0,0,0,0,0,0,1327,1390,2385,2448,0
SAN,27.2,TLW,FO,0,0,1.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.4,TLW,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,1390,2385,2391,0
SAN,27.6,TLW,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
SAN,27.2.a,TLW,FO,0,0,1.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.2.a.2,TLW,FO,0,0,1.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.4.b,TLW,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,1390,2385,2391,0
SAN,27.6.a,TLW,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
SAN,27,TLW,FR,51.536,61.091 ,80.19,73.377,87.579,72.38,94.44,126.59,86.06,164.24,151.48,110.08,141.98,108.9,138.9,101.6,116,117.8
SAN,27.4,TLW,FR,0 ,0 ,0.047,0.02,0,0,0,0,0.04,2.62,3.87,3.28,3.49,8.2,0,2.3,4.9,2.2
SAN,27.7,TLW,FR,40.866,46.473 ,42.152,47.971,48.775,28.924,38.83,45.7,37.63,72.23,55.57,44,57.91,46.8,39.5,49,58.1,53.3
SAN,27.8,TLW,FR,10.67,14.618 ,37.991,25.386,38.804,43.456,55.61,80.89,48.39,89.39,92.04,62.57,80,53.9,99.4,50.3,53,62.3
SAN,27.4.b,TLW,FR,0 ,0 ,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,2.4,0.1
SAN,27.4.c,TLW,FR,0 ,0 ,0.047,0.02,0,0,0,0,0.03,2.62,3.87,3.28,3.49,8.2,0,2.3,2.5,2.1
SAN,27.7.b,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
SAN,27.7.d,TLW,FR,29.847,30.809 ,23.024,25.12,26.42,2.586,12.35,11.41,10.91,15.58,6.05,8.19,18.57,8.1,9.2,5.9,9.3,9.1
SAN,27.7.e,TLW,FR,10.992,15.567 ,19.079,22.362,22.293,26.262,26.46,34.27,26.69,56.55,49.47,35.66,39.18,38.7,29.5,43,48.7,44.2
SAN,27.7.h,TLW,FR,0.027,0.097 ,0.049,0.489,0.062,0.076,0.02,0.03,0.03,0.1,0.05,0.07,0.16,0,0.8,0.1,0.1,0
SAN,27.8.a,TLW,FR,10.641,14.606 ,37.981,25.386,38.751,43.456,55.53,80.86,48.37,89.36,92.04,60.4,79.95,53.9,99.4,49.3,52,62.3
SAN,27.8.b,TLW,FR,0.029,0.012 ,0.01,0,0.053,0,0.09,0.03,0.02,0.03,0,2.08,0,0,0,1,1,0
SAN,27.8.d,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0.09,0.05,0,0,0,0,0
SAN,27.8.d_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0.09,0.05,0,0,0,0,0
SAN,27_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0.23,0.58,0,0,0,0,0
SAN,27,TLW,GB,1,3,3.7354,3901.3804,1066.675,1863.154,3330.9,21.28,2016.75,44.29,2454.11,19.3,6107.58,3966.4,3616.01,6272,1668.91,703
SAN,27.4,TLW,GB,0 ,0,0,3895.9461,1057.92,1848.779,3323.89,0,2000.03,30,2436,0,6102.1,3966.4,3616,6259,1656.5,688
SAN,27.7,TLW,GB,1,3,3.7354,5.4343,8.7551,14.375,7.01,21.28,16.72,14.29,18.11,19.3,5.48,0,0.01,13,12.41,15
SAN,27.4.b,TLW,GB,0 ,0,0,3895.9461,1057.92,1848.779,3323.89,0,2000.03,30,2436,0,6102.1,3966,3616,6259,1656.5,688
SAN,27.4.c,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
SAN,27.7.a,TLW,GB,0 ,0,0,0,0,0,0,0.36,0,0,0,0,1.38,0,0,0,0.01,0
SAN,27.7.d,TLW,GB,0 ,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
SAN,27.7.e,TLW,GB,0 ,0,0.0024,0.002,0,0.003,0.54,0.33,0.35,1.79,3.01,5.3,2.8,0,0.01,0,0.4,0
SAN,27.7.f,TLW,GB,1,3,3.733,5.4323,8.7551,14.372,6.46,20.58,16.37,12.5,15.1,14,1.3,0,0,13,12,15
SAN,27,TLW,GG,15.252,0,0,0,15,14,11.41,19.038,21.2,28,26,56,57,57,52,46,60,45
SAN,27.7,TLW,GG,15.252,0,0,17.03,15,14,11.41,19.038,21.2,28,26,56,57,57,52,46,60,45
SAN,27.7.a,TLW,GG,0,0,0,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.7.e,TLW,GG,15.252,0,0,0,15,14,11.41,19.038,21.2,28,26,56,57,57,52,46,60,45
SAN,27.7a,TLW,GG,0,0,0,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27,TLW,IE,0 ,0 c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.7,TLW,IE,0 ,0 c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.7.b,TLW,IE,0 ,0 c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27,TLW,IM,0,0,0,0,0.1089,0.2293,0,0.363,0.206,0,0,1,1,0,1,1,1,0
SAN,27.7,TLW,IM,0,0,0,0,0.1089,0.2293,0,0.363,0.206,0,0,1,1,0,1,1,1,0
SAN,27.7.a,TLW,IM,0,0,0,0,0.1089,0.2293,0,0.363,0.206,0,0,1,1,0,1,1,1,0
SAN,27,TLW,IS,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAN,27.5,TLW,IS,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAN,27.5.a,TLW,IS,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAN,27.5.a_NK,TLW,IS,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAN,27,TLW,JE,0,0,0,0,0.008,0,0,0.03,0.005,0.017,0.019,0.013,0.015,0.309,1.966,0.008,0.011,0.902
SAN,27.7,TLW,JE,0,0,0,0,0.008,0,0,0.03,0.005,0.017,0.019,0.013,0.015,0.309,1.966,0.008,0.011,0.902
SAN,27.7.e,TLW,JE,0,0,0,0,0.008,0,0,0.03,0.005,0.017,0.019,0.013,0.015,0.309,1.966,0.008,0.011,0.902
SAN,27,TLW,LT,0 ,0 ,0,0,0,0,0,0,0,824.63,1320.35,0,2362,592.7,2940.6,0,0,0
SAN,27.4,TLW,LT,0 ,0 ,0,0,0,0,0,0,0,824.63,1320.35,0,2362,592.7,0,0,0,0
SAN,27.7,TLW,LT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,2940.6,0,0,0
SAN,27.4.b,TLW,LT,0 ,0 ,0,0,0,0,0,0,0,824.63,1320.35,0,1795,592.7,0,0,0,0
SAN,27.4.c,TLW,LT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0
SAN,27.7.b,TLW,LT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,2940.6,0,0,0
SAN,27,TLW,NL,0 ,0 ,0,0,0,0,0,0,0,0,387,317,0,0,1422,0,0,0
SAN,27.4,TLW,NL,0 ,0 ,0,0,0,0,0,0,0,0,387,317,0,0,1422,0,0,0
SAN,27.4.b,TLW,NL,0 ,0 ,0,0,0,0,0,0,0,0,387,317,0,0,1239,0,0,0
SAN,27.4.c,TLW,NL,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0
SAN,27,TLW,NO,15948.42 ,81675.73 ,146442.13,244379.21,124785.5,69530.76,120205.36,40867.36,100858.96,82498.85,30446.74,42480.4,108982.6,78013.06,27418,81552.8,51134,5814.01
SAN,27.2,TLW,NO,0 ,0 ,0,0,0,0,0.02,0,0.34,0,0.59,0,0,0,0,0,0,0.01
SAN,27.3,TLW,NO,0 ,0 ,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.4,TLW,NO,15948.42 ,81675.65 ,146442.13,244379.13,124785.5,69530.76,120205.34,40867.36,100858.62,82498.85,30446.15,42480.4,108982.6,78013.06,27418,81552.8,51134,5814
SAN,27.6,TLW,NO,0 ,0.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.2.a,TLW,NO,0 ,0 ,0,0,0,0,0.02,0,0.34,0,0.59,0,0,0,0,0,0,0.01
SAN,27.2.a.2,TLW,NO,0 ,0 ,0,0,0,0,0.02,0,0.34,0,0.59,0,0,0,0,0,0,0
SAN,27.2.a_NK,TLW,NO,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
SAN,27.3.a,TLW,NO,0 ,0 ,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.3.a_NK,TLW,NO,0 ,0 ,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.4.a,TLW,NO,0.04 ,43.35 ,77821.89,43190.96,81778.34,42448.53,25474.06,13513.78,0.2,160,2012.9,336.32,0,40,0,20332,0,0
SAN,27.4.b,TLW,NO,15948.38 ,81632.3 ,68620.24,201188.17,43007.19,27082.23,94731.28,27353.58,100858.42,82338.85,28433.25,42144.09,108982.6,77973.06,27418,61220.8,51134,5814
SAN,27.6.a,TLW,NO,0 ,0.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27,TLW,PL,84.35 ,60.82 ,54.61,980.387,182.105,237.713,987.7,5400.33,4324.28,2897.8,1574.11,2338.67,0.45,1.5,0.4,0.4,1.2,2.4
SAN,27.3,TLW,PL,84.35 ,60.82 ,54.61,980.387,182.105,237.713,987.7,5400.33,4324.28,2897.8,1574.11,2338.67,0.45,1.5,0.4,0.4,1.2,2.4
SAN,27.3.d,TLW,PL,84.35 ,60.82 ,54.61,980.387,182.105,237.713,987.7,5400.33,4324.28,2897.8,1574.11,2338.67,0.45,1.5,0.4,0.4,1.2,2.4
SAN,27.3.d.24,TLW,PL,2.9 ,0 ,24.51,70.226,0.515,4.325,66.64,1081.74,1027.83,1743,23.77,131.54,0,0,0,0,0,0
SAN,27.3.d.25,TLW,PL,81.45 ,15.82 ,30.1,903.661,141.58,190.388,920.63,4318.59,3231.44,1146.2,1550.35,2200.32,0.45,1.2,0.4,0.4,1.2,2.4
SAN,27.3.d.26,TLW,PL,0 ,45 ,0,0,40.01,43,0.42,0.01,65,8.6,0,6.8,0,0.3,0,0,0,0
SAN,27.3.d.27,TLW,PL,0 ,0 ,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27,TLW,PT,36.52 ,11.65 ,16.93,23.57,22.29,20.73,14.92,12.96,19.49,2.62,1.92,2.94,2.78,3,2,2,4,7.8
SAN,27.8,TLW,PT,0 ,0 ,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
SAN,27.9,TLW,PT,36.52 ,11.65 ,16.93,23.57,22.29,20.73,14.88,12.96,19.49,2.62,1.92,2.94,2.78,3,2,2,4,7.8
SAN,27.8.c,TLW,PT,0 ,0 ,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
SAN,27.9.a,TLW,PT,36.52 ,11.65 ,16.93,23.57,22.29,20.73,14.88,12.96,19.49,2.62,1.92,2.94,2.78,3,2,2,4,0.3
SAN,27.9_NK,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
SAN,27,TLW,SE,25579.8517 ,12259.5647 ,14837.5057,25520.0469,11544.18,16658.512,42338.64,4259.5,33438.79,18815,26811,5652,32690,32741,12650,12515,8049.3,32767.4
SAN,27.3,TLW,SE,0 ,334.0758 ,0.0429,1.0608,0.84,3,105.93,0,0.04,0,0,0,0,720,526,110,1307.9,58.2
SAN,27.4,TLW,SE,25579.8517 ,11925.4889 ,14837.4628,25518.9861,11543.34,16655.512,42232.71,4259.5,33438.75,18815,26811,5652,32690,32021,12124,12405,6741.4,32709.2
SAN,27.3.a,TLW,SE,0 ,333.7668 ,0,0,0,0,103.53,0,0.04,0,0,0,0,720,526,110,1307.9,58.2
SAN,27.3.a.20,TLW,SE,0 ,333.7668 ,0,0,0,0,103.53,0,0,0,0,0,0,0,0,0,0,0
SAN,27.3.a_NK,TLW,SE,0,0,0,0,0,0,0,0,0.04,0,0,0,0,720,526,110,1307.9,58.2
SAN,27.3.d,TLW,SE,0 ,0.309 ,0.0429,1.0608,0.84,3,2.4,0,0,0,0,0,0,0,0,0,0,0
SAN,27.3.d.25,TLW,SE,0 ,0.006 ,0,0.179,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.3.d.26,TLW,SE,0 ,0 ,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.3.d.27,TLW,SE,0 ,0 ,0,0.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.3.d.28,TLW,SE,0 ,0 ,0,0.0894,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.3.d.28.2,TLW,SE,0 ,0 ,0,0.0894,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN,27.3.d.30,TLW,SE,0 ,0.303 ,0.0429,0.7,0.79,0,2.4,0,0,0,0,0,0,0,0,0,0,0
SAN,27.4.a,TLW,SE,0 ,0 ,499.649,0,0,666.922,0,0,0,0,0,0,0,0,110,0,20.5,0
SAN,27.4.b,TLW,SE,25521.0244 ,11925.4889 ,14337.8138,25505.0887,11543.34,15988.59,42232.71,4259.5,33438.75,18815,26681,5652,32690,32021,12014,12405,6720.9,32709.2
SAN,27.4.c,TLW,SE,58.8273 ,0 ,0,13.8974,0,0,0,0,0,0,130,0,0,0,0,0,0,0
SAO,27,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
SAO,27.9,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
SAO,27.9.a,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
SAU,27,TLW,ES,7.94 ,274.9 ,3064.69,508.48,356.48,616.65,288.84,887.18,1398.71,966.25,295.68,278.35,796.38,158.9,343.5,281,2259.7,680.7
SAU,27.7,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0
SAU,27.8,TLW,ES,7.31 ,200.75 ,2838.94,506.45,65.57,355.82,204.25,550.49,1380.47,956.58,281.08,270.44,794.23,158.2,339.5,276,2239.4,675.3
SAU,27.9,TLW,ES,0.63 ,74.15 ,225.75,2.03,290.91,260.83,84.59,336.69,18.24,9.67,14.6,7.91,0.39,0.7,4,5,20.3,5.4
SAU,27.7.h,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0
SAU,27.8.b,TLW,ES,0 ,2.58 ,183.65,68.94,1.18,92.56,8.6,29.52,14.36,52.08,0,2.08,0,1.1,1.1,31,0,28.5
SAU,27.8.c,TLW,ES,7.31 ,198.17 ,2655.29,437.51,64.39,263.26,195.65,520.97,1366.11,904.5,281.08,266.34,794.23,157.1,338.4,245,2224.7,646.8
SAU,27.8.d,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,14.7,0
SAU,27.8.d.1,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0
SAU,27.8.d_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0
SAU,27.9.a,TLW,ES,0.63 ,74.15 ,225.75,2.03,290.91,260.83,84.59,336.69,18.24,9.67,14.6,7.91,0.39,0.7,4,5,20.3,5.4
SAU,27,TLW,FO,344,0.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2,TLW,FO,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.4,TLW,FO,8,0.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.5,TLW,FO,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2.a,TLW,FO,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2.a.1,TLW,FO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2.a.2,TLW,FO,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.4.a,TLW,FO,8,0.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.5.b,TLW,FO,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.5.b.1,TLW,FO,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.5.b.1.b,TLW,FO,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27,TLW,GL,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2,TLW,GL,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2.a,TLW,GL,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2.a.2,TLW,GL,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27,TLW,NO,1.37 ,9.24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2,TLW,NO,0.68 ,4.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.4,TLW,NO,0.69 ,5.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2.a,TLW,NO,0.68 ,4.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.2.a.2,TLW,NO,0.68 ,4.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27.4.a,TLW,NO,0.69 ,5.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,27,TLW,PT,3.49 ,0 ,2.8,0,0,0,0,0,0,0,0.65,2.39,0.44,0,0.01,0.01,1,0.4
SAU,27.9,TLW,PT,3.49 ,0 ,2.8,0,0,0,0,0,0,0,0.65,2.39,0.44,0,0.01,0.01,1,0.4
SAU,27.9.a,TLW,PT,3.49 ,0 ,2.8,0,0,0,0,0,0,0,0.65,2.39,0.44,0,0.01,0.01,1,0.3
SAU,27.9_NK,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
SAX,27,TLW,ES,0.07 ,1.14 ,51.28,3.11,3.11,3.29,0.33,29.6,0.06,0.01,37.13,0,0.02,0,0.01,0.01,0.1,0.8
SAX,27.8,TLW,ES,0.07 ,0.01 ,42.61,2.81,0.17,3.18,0.33,1,0.02,0.01,37.13,0,0.02,0,0.01,0.01,0.1,0.8
SAX,27.9,TLW,ES,0 ,1.13 ,8.67,0.3,2.94,0.11,0,28.6,0.04,0,0,0,0,0,0,0,0,0
SAX,27.8.b,TLW,ES,0 ,0 ,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0
SAX,27.8.c,TLW,ES,0.07 ,0.01 ,42.61,2.81,0.17,3.18,0.06,1,0.02,0.01,37.13,0,0.02,0,0.01,0.01,0.1,0.8
SAX,27.9.a,TLW,ES,0 ,1.13 ,8.67,0.3,2.94,0.11,0,28.6,0.04,0,0,0,0,0,0,0,0,0
SAX,27,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
SAX,27.7,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
SAX,27.7.j,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
SAX,27.7.j_NK,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
SBA,27,TLW,ES,157.86 ,172.95 ,130.11,201.67,215.02,222.29,229.35,437.73,480.02,770.4,901.62,0,0,0,0,0,0,0
SBA,27.7,TLW,ES,0 ,0 ,0,0,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0
SBA,27.8,TLW,ES,112.64 ,125.24 ,98.72,159.44,169,169.18,177.5,339.79,422.31,717.34,830.09,0,0,0,0,0,0,0
SBA,27.9,TLW,ES,45.22 ,47.71 ,31.39,42.23,46.02,53.11,51.85,97.9,57.7,53.06,71.53,0,0,0,0,0,0,0
SBA,27.7.b,TLW,ES,0 ,0 ,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
SBA,27.7.j,TLW,ES,0 ,0 ,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
SBA,27.7.j.2,TLW,ES,0 ,0 ,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
SBA,27.8.a,TLW,ES,1.21 ,0.11 ,1.8,0.53,0.5,0.83,0,0.12,0.29,0,0.01,0,0,0,0,0,0,0
SBA,27.8.b,TLW,ES,0.06 ,0.14 ,0.53,0.45,0.61,0.1,0.16,0.16,0.2,2.39,1.44,0,0,0,0,0,0,0
SBA,27.8.c,TLW,ES,111.31 ,124.98 ,96.37,158.46,167.89,168.25,177.33,339.32,421.81,714.89,827.11,0,0,0,0,0,0,0
SBA,27.8.d,TLW,ES,0.06 ,0.01 ,0.02,0,0,0,0.01,0.19,0.01,0.06,1.53,0,0,0,0,0,0,0
SBA,27.8.d.1,TLW,ES,0 ,0 ,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
SBA,27.8.d.2,TLW,ES,0.06 ,0.01 ,0.02,0,0,0,0.01,0.17,0.01,0.06,1.53,0,0,0,0,0,0,0
SBA,27.9.a,TLW,ES,45.22 ,47.71 ,31.39,42.23,46.02,53.11,51.85,97.9,57.67,52.89,71.53,0,0,0,0,0,0,0
SBA,27.9.b,TLW,ES,0 ,0 ,0,0,0,0,0,0,0.03,0.17,0,0,0,0,0,0,0,0
SBA,27.9.b.1,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0
SBA,27.9.b.2,TLW,ES,0 ,0 ,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0
SBA,27,TLW,FR,26.624,64.506 ,90.412,60.847,48.408,107.71,119.29,59.57,82.49,80.79,48.9,24.11,31.19,32.9,47,7.11,21.83,18.7
SBA,27.1,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
SBA,27.10,TLW,FR,0 ,0 ,0,0.014,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0
SBA,27.12,TLW,FR,3.047,0 ,3.128,2.028,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0
SBA,27.4,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
SBA,27.6,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
SBA,27.7,TLW,FR,2.055,23.912 ,24.288,3.808,1.001,7.812,4.34,0.9,1.88,2.98,2.04,0.63,1.28,1.3,2,0,0.91,1.1
SBA,27.8,TLW,FR,21.522,40.594 ,62.996,54.997,46.543,99.898,114.95,58.68,80.61,77.81,46.82,21.26,29.18,29.7,42.9,7.11,20.9,17.6
SBA,27.1_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
SBA,27.10.b,TLW,FR,0 ,0 ,0,0.014,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0
SBA,27.12.c,TLW,FR,3.047,0 ,3.128,2.028,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0
SBA,27.4.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
SBA,27.6.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
SBA,27.7.d,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0
